"catv" "ivv" "lvcr" "ovid" "pers" "verg"
"delius" 0 0 0 0.00768255675488803 0 0.00314653409269689
"dent" 0 0 0.0123790464007923 0.00256085225162934 0 0
"des" 0 0 0.00412634880026409 0.00640213062907336 0 0.00157326704634845
"dexter" 0 0 0.00412634880026409 0 0.0224517287831163 0.00786633523174224
"diana" 0 0.00403616402970617 0 0.00640213062907336 0 0.00314653409269689
"dicas" 0 0.0201808201485308 0 0 0.0673551863493489 0
"dicto" 0 0 0 0.00384127837744401 0 0.00786633523174224
"diffugiunt" 0 0 0.00412634880026409 0.00384127837744401 0 0.00471980113904534
"dissimili" 0 0 0.0165053952010563 0 0 0
"diuersis" 0 0.00403616402970617 0.00412634880026409 0.00384127837744401 0 0.00314653409269689
"diuinitus" 0 0 0.0165053952010563 0 0 0
"diuitis" 0 0.0201808201485308 0 0.00128042612581467 0 0.00314653409269689
"diuos" 0.02862458852154 0 0 0 0 0.00943960227809068
"dominus" 0 0.0161446561188247 0 0.00384127837744401 0.0224517287831163 0
"dote" 0.01431229426077 0.0121084920891185 0 0.00512170450325868 0 0
"dudum" 0.01431229426077 0.00807232805941233 0 0 0.0224517287831163 0.00629306818539379
"dulces" 0.01431229426077 0 0.00412634880026409 0.00256085225162934 0 0.00471980113904534
"dulcia" 0.02862458852154 0 0.00618952320039613 0.00128042612581467 0.0224517287831163 0.00157326704634845
"easdem" 0 0.00403616402970617 0 0.00768255675488803 0 0.00157326704634845
"echo" 0 0 0 0.0089629828807027 0.0224517287831163 0
"effata" 0 0 0 0 0 0.0125861363707876
"eque" 0 0 0.00206317440013204 0.00768255675488803 0 0.00157326704634845
"erepta" 0 0 0.00206317440013204 0.00128042612581467 0 0.00943960227809068
"erinys" 0 0.00403616402970617 0 0.00384127837744401 0 0.00629306818539379
"errare" 0 0 0.00618952320039613 0.00384127837744401 0 0.00314653409269689
"este" 0 0 0 0.00640213062907336 0 0.00471980113904534
"euadere" 0 0.00403616402970617 0 0.00128042612581467 0 0.00943960227809068
"euandri" 0 0 0 0.00128042612581467 0 0.0110128693244391
"euryalus" 0 0 0 0 0 0.0125861363707876
"excita" 0.01431229426077 0 0.00412634880026409 0.00256085225162934 0 0.00471980113904534
"excutit" 0 0 0 0.00640213062907336 0.0224517287831163 0.00314653409269689
"exercita" 0 0 0.00825269760052817 0.00384127837744401 0 0.00157326704634845
"exercitus" 0 0 0 0 0 0.0125861363707876
"exierat" 0 0 0.00206317440013204 0.00640213062907336 0 0.00314653409269689
"exsistere" 0 0 0.0144422208009243 0.00128042612581467 0 0
"extremo" 0.02862458852154 0 0 0.00384127837744401 0 0.00471980113904534
"extremus" 0 0 0.00206317440013204 0.00128042612581467 0 0.00943960227809068
"faciam" 0.01431229426077 0.00403616402970617 0 0.00512170450325868 0.0449034575662326 0
"falso" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.00256085225162934 0 0.00157326704634845
"famem" 0 0.00403616402970617 0 0.00768255675488803 0 0.00157326704634845
"famuli" 0 0 0 0.00512170450325868 0 0.00629306818539379
"felicibus" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00128042612581467 0 0.00629306818539379
"ferentis" 0 0 0 0 0 0.0125861363707876
"feret" 0 0.00403616402970617 0 0.00640213062907336 0 0.00314653409269689
"fero" 0 0 0.00206317440013204 0.00768255675488803 0 0.00157326704634845
"fessis" 0.01431229426077 0 0 0.00256085225162934 0 0.00786633523174224
"ficta" 0 0.00403616402970617 0.00206317440013204 0.00768255675488803 0 0
"filo" 0.04293688278231 0.00403616402970617 0.00412634880026409 0.00128042612581467 0 0.00157326704634845
"finge" 0 0.00807232805941233 0 0.00384127837744401 0 0.00471980113904534
"fistula" 0 0 0.00206317440013204 0.00768255675488803 0.0224517287831163 0
"flamina" 0 0 0.00412634880026409 0.00512170450325868 0 0.00314653409269689
"flexit" 0 0.00403616402970617 0.00206317440013204 0.00640213062907336 0 0.00157326704634845
"fluctuat" 0.02862458852154 0 0.00206317440013204 0 0 0.00786633523174224
"fluuio" 0 0 0 0 0 0.0125861363707876
"fornacibus" 0 0 0.0103158720006602 0.00128042612581467 0 0.00314653409269689
"fouet" 0 0.00403616402970617 0.00206317440013204 0.00384127837744401 0 0.00471980113904534
"fragor" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.00629306818539379
"frangitur" 0 0.00403616402970617 0.00206317440013204 0.00384127837744401 0 0.00471980113904534
"fratre" 0 0 0 0.00384127837744401 0 0.00786633523174224
"fratrum" 0 0.00403616402970617 0 0.00640213062907336 0 0.00314653409269689
"fregit" 0 0.00807232805941233 0 0.00640213062907336 0.0224517287831163 0
"frons" 0.01431229426077 0.00807232805941233 0.00206317440013204 0.00256085225162934 0 0.00314653409269689
"fructus" 0.01431229426077 0.0121084920891185 0.00618952320039613 0.00128042612581467 0 0
"fui" 0 0 0 0.00768255675488803 0 0.00314653409269689
"fulgura" 0 0.0121084920891185 0.00825269760052817 0.00128042612581467 0 0
"fuluis" 0 0 0 0.0102434090065174 0 0
"fumant" 0 0.00807232805941233 0.00412634880026409 0.00384127837744401 0 0.00157326704634845
"fumum" 0 0 0.00825269760052817 0 0 0.00629306818539379
"furore" 0.02862458852154 0 0.00206317440013204 0.00128042612581467 0 0.00629306818539379
"geminae" 0 0 0 0.00256085225162934 0 0.00943960227809068
"gemino" 0 0 0 0.0089629828807027 0 0.00157326704634845
"genas" 0 0.00403616402970617 0 0.00384127837744401 0 0.00629306818539379
"generum" 0 0.00403616402970617 0 0.00256085225162934 0.0224517287831163 0.00629306818539379
"genitalis" 0 0 0.0165053952010563 0 0 0
"geri" 0 0 0.0123790464007923 0.00256085225162934 0 0
"germanam" 0.01431229426077 0 0 0.00512170450325868 0 0.00471980113904534
"gramen" 0 0 0 0.0089629828807027 0 0.00157326704634845
"grandes" 0 0.0121084920891185 0.00412634880026409 0 0.0673551863493489 0
"grauiora" 0 0.00807232805941233 0.00412634880026409 0.00128042612581467 0 0.00471980113904534
"guttis" 0.01431229426077 0 0.00618952320039613 0.00512170450325868 0 0
"habeat" 0 0.0121084920891185 0.00206317440013204 0.00128042612581467 0 0.00471980113904534
"habuere" 0 0.00807232805941233 0 0.00640213062907336 0 0.00157326704634845
"habuisse" 0 0 0.00412634880026409 0.00512170450325868 0 0.00314653409269689
"harenas" 0 0 0 0.0102434090065174 0 0
"harum" 0.01431229426077 0 0 0.00384127837744401 0 0.00629306818539379
"harundo" 0 0 0 0.00384127837744401 0.0224517287831163 0.00629306818539379
"haustus" 0 0 0.00825269760052817 0.00512170450325868 0 0
"hectora" 0 0 0 0.00768255675488803 0 0.00314653409269689
"herbarum" 0 0 0.00618952320039613 0.00512170450325868 0 0.00157326704634845
"hiatu" 0 0.00807232805941233 0.00206317440013204 0.00512170450325868 0 0.00157326704634845
"horrenda" 0 0 0 0.00384127837744401 0 0.00786633523174224
"horret" 0 0.00403616402970617 0 0.00384127837744401 0 0.00629306818539379
"hospitis" 0.01431229426077 0.00403616402970617 0 0.00384127837744401 0 0.00471980113904534
"hospitium" 0 0.00807232805941233 0 0.00256085225162934 0 0.00629306818539379
"humano" 0 0.00403616402970617 0 0.0089629828807027 0 0
"humilis" 0.01431229426077 0.0121084920891185 0.00206317440013204 0.00128042612581467 0 0.00314653409269689
"iecur" 0 0.0201808201485308 0 0.00256085225162934 0 0.00157326704634845
"ieiunia" 0 0 0 0.0102434090065174 0 0
"ilium" 0 0 0 0 0 0.0125861363707876
"immanem" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.00629306818539379
"immensum" 0 0 0.00618952320039613 0.00512170450325868 0 0.00157326704634845
"improba" 0 0.0121084920891185 0.00206317440013204 0.00128042612581467 0 0.00471980113904534
"inanem" 0 0 0 0.00256085225162934 0 0.00943960227809068
"incidere" 0 0.00403616402970617 0.00825269760052817 0.00128042612581467 0 0.00314653409269689
"incolumem" 0 0.00403616402970617 0.00412634880026409 0 0 0.00786633523174224
"incubuit" 0 0.00403616402970617 0.00206317440013204 0.00512170450325868 0 0.00314653409269689
"incumbens" 0 0 0.00206317440013204 0.00384127837744401 0 0.00629306818539379
"indicat" 0.01431229426077 0 0.00618952320039613 0.00512170450325868 0 0
"indigna" 0 0 0.00412634880026409 0 0 0.00943960227809068
"induitur" 0 0 0 0.00768255675488803 0 0.00314653409269689
"inertia" 0 0 0 0.00384127837744401 0 0.00786633523174224
"ingressus" 0.01431229426077 0.00403616402970617 0.00206317440013204 0 0 0.00786633523174224
"inpune" 0 0 0 0.0102434090065174 0 0
"insidiis" 0 0 0.00206317440013204 0.00128042612581467 0 0.00943960227809068
"intrare" 0 0 0.00206317440013204 0.00768255675488803 0 0.00157326704634845
"inuenta" 0 0.00403616402970617 0.00206317440013204 0.00512170450325868 0 0.00314653409269689
"inuidiosa" 0 0.00403616402970617 0 0.0089629828807027 0 0
"iris" 0 0 0 0.00768255675488803 0 0.00314653409269689
"iucunda" 0.05724917704308 0.00403616402970617 0.00618952320039613 0 0 0
"iugulo" 0 0.00403616402970617 0 0.00640213062907336 0 0.00314653409269689
"iunone" 0 0 0 0.0089629828807027 0 0.00157326704634845
"iunonem" 0 0.00403616402970617 0 0.00512170450325868 0 0.00471980113904534
"iusta" 0 0.00807232805941233 0 0.00768255675488803 0 0
"iuuencae" 0 0 0 0.0089629828807027 0 0.00157326704634845
"iuuentae" 0 0 0 0.00640213062907336 0 0.00471980113904534
"labens" 0 0 0.00412634880026409 0.00640213062907336 0 0.00157326704634845
"laborat" 0.01431229426077 0.00403616402970617 0.00825269760052817 0.00128042612581467 0.0224517287831163 0
"laboris" 0 0.00807232805941233 0.00206317440013204 0.00512170450325868 0 0.00157326704634845
"lacrimaeque" 0 0 0 0.00768255675488803 0 0.00314653409269689
"lacusque" 0 0 0.00412634880026409 0.00640213062907336 0 0.00157326704634845
"languida" 0.01431229426077 0.00403616402970617 0.00618952320039613 0.00256085225162934 0 0.00157326704634845
"lapsus" 0 0.00403616402970617 0 0.00512170450325868 0 0.00471980113904534
"latebris" 0 0 0.00412634880026409 0.00512170450325868 0 0.00314653409269689
"latino" 0 0.00807232805941233 0 0 0 0.00943960227809068
"latium" 0 0 0 0 0 0.0125861363707876
"laudare" 0 0.0161446561188247 0.00206317440013204 0.00256085225162934 0.0224517287831163 0
"laudem" 0 0.00403616402970617 0 0.00256085225162934 0 0.00786633523174224
"laudibus" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.00471980113904534
"lauro" 0 0.00807232805941233 0 0.00256085225162934 0 0.00629306818539379
"lecta" 0 0 0.00206317440013204 0.00256085225162934 0 0.00786633523174224
"legio" 0 0.00403616402970617 0 0 0 0.0110128693244391
"leo" 0 0.0121084920891185 0.00206317440013204 0 0 0.00629306818539379
"leonem" 0 0.00403616402970617 0.00206317440013204 0.00384127837744401 0 0.00471980113904534
"libertas" 0 0.0201808201485308 0.00206317440013204 0.00128042612581467 0.0224517287831163 0
"libidine" 0 0.0161446561188247 0 0.00512170450325868 0 0
"liquido" 0 0 0.00618952320039613 0.00512170450325868 0.0224517287831163 0
"locuta" 0.01431229426077 0 0 0.00768255675488803 0 0.00157326704634845
"luctibus" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00640213062907336 0 0
"lucus" 0 0.00403616402970617 0 0.00256085225162934 0 0.00786633523174224
"luminibus" 0.01431229426077 0 0.00618952320039613 0.00256085225162934 0 0.00314653409269689
"magistro" 0 0.00807232805941233 0 0 0.0224517287831163 0.00786633523174224
"magnaque" 0 0.0161446561188247 0.00206317440013204 0.00128042612581467 0 0.00314653409269689
"manare" 0 0.00403616402970617 0.0123790464007923 0.00128042612581467 0 0
"maturus" 0 0.00807232805941233 0 0.00512170450325868 0 0.00314653409269689
"maxime" 0 0 0 0.00640213062907336 0 0.00471980113904534
"medullis" 0.04293688278231 0.00403616402970617 0.00206317440013204 0.00384127837744401 0 0
"memento" 0 0.0121084920891185 0.00206317440013204 0.00128042612581467 0 0.00471980113904534
"memorat" 0 0 0 0.00128042612581467 0 0.0110128693244391
"meritum" 0 0.0121084920891185 0 0.00640213062907336 0 0
"micat" 0 0 0.00206317440013204 0.00256085225162934 0 0.00786633523174224
"ministrat" 0 0 0.00206317440013204 0.00128042612581467 0 0.00943960227809068
"ministri" 0 0.00807232805941233 0 0.00640213062907336 0 0.00157326704634845
"miserata" 0 0 0 0.00512170450325868 0 0.00629306818539379
"mitte" 0 0.00807232805941233 0.00412634880026409 0.00384127837744401 0 0.00157326704634845
"mobilis" 0 0.00403616402970617 0.0123790464007923 0 0.0224517287831163 0
"mobilitas" 0 0 0.0165053952010563 0 0 0
"mobilitate" 0 0 0.0144422208009243 0 0 0.00157326704634845
"monitis" 0 0.00403616402970617 0 0.00512170450325868 0 0.00471980113904534
"morantur" 0 0.00403616402970617 0.00206317440013204 0.00128042612581467 0.0224517287831163 0.00629306818539379
"moresque" 0 0 0.00206317440013204 0.00256085225162934 0 0.00786633523174224
"mugire" 0 0.00403616402970617 0 0.00128042612581467 0 0.00943960227809068
"multus" 0.04293688278231 0.00807232805941233 0.00618952320039613 0 0 0
"murice" 0 0 0 0.00512170450325868 0.0224517287831163 0.00471980113904534
"muro" 0 0.00403616402970617 0 0.00256085225162934 0 0.00786633523174224
"musa" 0 0 0.00412634880026409 0.00384127837744401 0.0224517287831163 0.00314653409269689
"mutatum" 0.01431229426077 0 0.0123790464007923 0.00128042612581467 0 0
"mutatus" 0 0 0.00206317440013204 0.00640213062907336 0 0.00314653409269689
"naso" 0.02862458852154 0.00807232805941233 0 0 0.0898069151324652 0
"natiuo" 0 0 0.0144422208009243 0.00128042612581467 0 0
"natumque" 0 0 0 0.00384127837744401 0 0.00786633523174224
"necem" 0 0 0 0.0102434090065174 0 0
"necesse" 0.01431229426077 0.00403616402970617 0.0123790464007923 0 0 0
"nectare" 0 0.00403616402970617 0.00206317440013204 0.00640213062907336 0 0.00157326704634845
"neptune" 0 0.00403616402970617 0 0.00512170450325868 0 0.00471980113904534
"nequeant" 0 0.00403616402970617 0.0144422208009243 0 0 0
"nescius" 0 0.00403616402970617 0 0.00512170450325868 0.0449034575662326 0.00157326704634845
"nigrum" 0 0.00807232805941233 0.00412634880026409 0.00256085225162934 0.0224517287831163 0.00157326704634845
"nimiumque" 0 0 0 0.0102434090065174 0 0
"nitidum" 0 0 0.00206317440013204 0.0089629828807027 0 0
"nitor" 0.02862458852154 0.00807232805941233 0 0.00512170450325868 0 0
"nocens" 0 0.00807232805941233 0 0.00768255675488803 0 0
"nocet" 0 0.00807232805941233 0 0.00768255675488803 0 0
"notaui" 0 0.00403616402970617 0 0.0089629828807027 0 0
"notissima" 0 0.00807232805941233 0 0.00640213062907336 0 0.00157326704634845
"nudum" 0 0.0161446561188247 0.00412634880026409 0.00256085225162934 0 0
"nudus" 0 0.0121084920891185 0.00206317440013204 0.00128042612581467 0 0.00471980113904534
"nummos" 0 0.0282531482079432 0 0 0.0224517287831163 0
"nympharum" 0.01431229426077 0 0.00206317440013204 0.00512170450325868 0 0.00314653409269689
"obliquo" 0 0.00403616402970617 0.00206317440013204 0.00768255675488803 0 0
"ocior" 0 0 0 0.00512170450325868 0 0.00629306818539379
"officio" 0.01431229426077 0.00403616402970617 0 0.00640213062907336 0 0.00157326704634845
"omine" 0 0 0 0.00512170450325868 0 0.00629306818539379
"operi" 0 0 0 0.00384127837744401 0 0.00786633523174224
"orgia" 0.02862458852154 0.00403616402970617 0 0.00256085225162934 0 0.00471980113904534
"oriri" 0 0 0.0165053952010563 0 0 0
"palato" 0 0.00807232805941233 0.00206317440013204 0.00512170450325868 0.0224517287831163 0
"palla" 0 0.00403616402970617 0 0.00128042612581467 0 0.00943960227809068
"pallante" 0 0.00403616402970617 0 0.00384127837744401 0 0.00629306818539379
"pallida" 0 0.00403616402970617 0 0.00128042612581467 0 0.00943960227809068
"palus" 0 0.00403616402970617 0 0.00256085225162934 0 0.00786633523174224
"parantem" 0 0 0 0.0089629828807027 0 0.00157326704634845
"paribusque" 0 0.00403616402970617 0 0 0 0.0110128693244391
"paris" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.00471980113904534
"paruula" 0 0.0121084920891185 0.0103158720006602 0 0 0
"pascua" 0 0.00807232805941233 0.00206317440013204 0.00640213062907336 0 0
"paterna" 0.02862458852154 0.00403616402970617 0 0.00256085225162934 0.0224517287831163 0.00314653409269689
"pectoris" 0.02862458852154 0 0.00412634880026409 0.00384127837744401 0 0.00157326704634845
"pecunia" 0 0.0282531482079432 0 0 0.0224517287831163 0
"pellibus" 0 0.00807232805941233 0.00412634880026409 0.00128042612581467 0 0.00471980113904534
"percita" 0 0 0.0165053952010563 0 0 0
"percussa" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0.0224517287831163 0.00471980113904534
"percussus" 0 0.00807232805941233 0.00206317440013204 0.00128042612581467 0 0.00629306818539379
"peregrina" 0 0.0121084920891185 0 0.00512170450325868 0 0.00157326704634845
"periuria" 0.02862458852154 0.00807232805941233 0 0.00384127837744401 0 0.00157326704634845
"permixta" 0.02862458852154 0 0.0103158720006602 0 0 0.00157326704634845
"petat" 0.01431229426077 0.00403616402970617 0 0.00256085225162934 0 0.00629306818539379
"petentem" 0 0 0 0.00512170450325868 0 0.00629306818539379
"petentes" 0 0 0.00825269760052817 0.00512170450325868 0 0
"phryges" 0 0 0 0.00256085225162934 0 0.00943960227809068
"piscem" 0 0.0161446561188247 0 0.00512170450325868 0 0
"placuit" 0 0.0121084920891185 0 0.00512170450325868 0 0.00157326704634845
"pomis" 0 0.00403616402970617 0.00206317440013204 0.00640213062907336 0 0.00157326704634845
"ponderibus" 0 0 0.0123790464007923 0.00256085225162934 0 0
"porrigit" 0 0.00807232805941233 0 0.00768255675488803 0 0
"posterius" 0 0 0.0165053952010563 0 0 0
"pote" 0.08587376556462 0 0.00206317440013204 0 0.0224517287831163 0
"poteras" 0 0 0 0.0102434090065174 0 0
"prae" 0.02862458852154 0 0.00618952320039613 0.00128042612581467 0 0.00314653409269689
"praeclara" 0 0.00807232805941233 0.00618952320039613 0 0 0.00471980113904534
"praesentia" 0 0 0.00618952320039613 0.00512170450325868 0 0.00157326704634845
"praeterit" 0 0.00403616402970617 0.00206317440013204 0.00384127837744401 0 0.00471980113904534
"precari" 0 0 0 0.00768255675488803 0 0.00314653409269689
"precibusque" 0 0 0 0.00384127837744401 0 0.00786633523174224
"primas" 0 0 0.00206317440013204 0.00256085225162934 0.0224517287831163 0.00629306818539379
"priorem" 0 0 0.00825269760052817 0.00128042612581467 0 0.00471980113904534
"procedere" 0 0 0.0123790464007923 0 0 0.00314653409269689
"prodere" 0 0.00807232805941233 0 0.00640213062907336 0 0.00157326704634845
"prole" 0 0.00403616402970617 0 0.00640213062907336 0 0.00314653409269689
"propiore" 0 0 0 0.0089629828807027 0 0.00157326704634845
"prosequitur" 0 0 0 0.00128042612581467 0 0.0110128693244391
"proserpina" 0 0 0 0.00512170450325868 0 0.00629306818539379
"prospicit" 0.02862458852154 0 0 0.00384127837744401 0 0.00471980113904534
"prosunt" 0 0 0 0.0089629828807027 0 0.00157326704634845
"pugnare" 0.02862458852154 0.00403616402970617 0.00618952320039613 0.00256085225162934 0 0
"pulmone" 0 0.00807232805941233 0 0.00256085225162934 0.0449034575662326 0.00314653409269689
"puppe" 0 0.00807232805941233 0 0.00640213062907336 0.0224517287831163 0
"puppim" 0 0 0.00206317440013204 0.00256085225162934 0 0.00786633523174224
"puta" 0.01431229426077 0.00807232805941233 0 0.00512170450325868 0.0224517287831163 0
"putant" 0 0.0121084920891185 0.00412634880026409 0.00384127837744401 0 0
"quaere" 0 0.00807232805941233 0 0.00128042612581467 0.0224517287831163 0.00629306818539379
"quaeris" 0 0.00807232805941233 0.00206317440013204 0.00640213062907336 0 0
"quasque" 0 0 0.00206317440013204 0.0089629828807027 0 0
"querelis" 0.01431229426077 0 0.00412634880026409 0.00256085225162934 0 0.00471980113904534
"quirites" 0 0.0161446561188247 0 0.00128042612581467 0.0449034575662326 0.00157326704634845
"quoquam" 0.01431229426077 0.00403616402970617 0.0103158720006602 0.00128042612581467 0 0
"rabies" 0 0 0.00412634880026409 0.00384127837744401 0 0.00471980113904534
"rami" 0 0 0.00412634880026409 0.00512170450325868 0 0.00314653409269689
"rapto" 0 0 0 0.00512170450325868 0 0.00629306818539379
"ratem" 0 0 0 0.00512170450325868 0 0.00629306818539379
"ratis" 0 0 0 0.00768255675488803 0.0224517287831163 0.00157326704634845
"rauca" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.00629306818539379
"recentes" 0 0 0 0.0089629828807027 0 0.00157326704634845
"recepto" 0 0 0 0.00640213062907336 0 0.00471980113904534
"rectum" 0 0.0121084920891185 0.00412634880026409 0.00256085225162934 0.0224517287831163 0
"reddat" 0 0.00807232805941233 0.00206317440013204 0.00384127837744401 0 0.00314653409269689
"redde" 0.01431229426077 0 0.00206317440013204 0.00512170450325868 0 0.00314653409269689
"reddunt" 0 0.00403616402970617 0.00618952320039613 0.00384127837744401 0 0.00157326704634845
"regemque" 0 0.00403616402970617 0 0.00256085225162934 0 0.00786633523174224
"regio" 0 0 0.00412634880026409 0.00128042612581467 0 0.00786633523174224
"regnat" 0 0.00807232805941233 0 0.00768255675488803 0 0
"religio" 0 0 0.00825269760052817 0 0 0.00629306818539379
"remisit" 0 0 0 0.00768255675488803 0 0.00314653409269689
"remota" 0 0.00403616402970617 0.0103158720006602 0.00256085225162934 0 0
"requiem" 0 0.00807232805941233 0 0.00384127837744401 0.0224517287831163 0.00314653409269689
"resupinus" 0 0 0 0.00768255675488803 0 0.00314653409269689
"reuocare" 0 0 0.00618952320039613 0.00384127837744401 0 0.00314653409269689
"roganti" 0 0.00403616402970617 0 0.00768255675488803 0 0.00157326704634845
"romana" 0 0.00403616402970617 0 0.00384127837744401 0 0.00629306818539379
"rotundis" 0 0 0.0165053952010563 0 0 0
"rudis" 0 0.00807232805941233 0 0.00640213062907336 0.0224517287831163 0
"ruinam" 0 0.00403616402970617 0 0.00128042612581467 0 0.00943960227809068
"rupta" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00384127837744401 0.0224517287831163 0.00157326704634845
"sacrata" 0 0 0 0.00512170450325868 0 0.00629306818539379
"sacros" 0 0 0 0.00768255675488803 0 0.00314653409269689
"saeuo" 0 0.00403616402970617 0 0.00512170450325868 0 0.00471980113904534
"salis" 0.04293688278231 0 0.00206317440013204 0 0 0.00629306818539379
"scis" 0.01431229426077 0.00403616402970617 0 0.00128042612581467 0.0673551863493489 0.00314653409269689
"sedebat" 0 0.00403616402970617 0 0.00512170450325868 0 0.00471980113904534
"sedis" 0 0 0.0144422208009243 0 0 0.00157326704634845
"senes" 0 0 0 0.00512170450325868 0.0224517287831163 0.00471980113904534
"sentiat" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00384127837744401 0 0.00157326704634845
"serta" 0 0.00403616402970617 0.00206317440013204 0.00768255675488803 0 0
"seruabat" 0 0.0121084920891185 0.00206317440013204 0.00128042612581467 0 0.00471980113904534
"sestertia" 0.01431229426077 0.0282531482079432 0 0 0 0
"sibila" 0 0 0.00206317440013204 0.00640213062907336 0 0.00314653409269689
"similisque" 0 0.00807232805941233 0 0.00640213062907336 0 0.00157326704634845
"sistere" 0 0 0.00618952320039613 0.00256085225162934 0 0.00471980113904534
"socer" 0 0 0 0.00512170450325868 0 0.00629306818539379
"sociorum" 0 0.00807232805941233 0 0.00512170450325868 0 0.00314653409269689
"solitus" 0 0.0161446561188247 0 0.00256085225162934 0 0.00314653409269689
"sono" 0 0 0 0.0089629828807027 0 0.00157326704634845
"spectant" 0 0.0121084920891185 0 0.00512170450325868 0 0.00157326704634845
"specus" 0 0 0 0.00384127837744401 0 0.00786633523174224
"spumas" 0 0 0.00618952320039613 0.00256085225162934 0 0.00471980113904534
"stamina" 0 0 0 0.0102434090065174 0 0
"stridore" 0 0.00403616402970617 0 0.00768255675488803 0 0.00157326704634845
"stygia" 0 0 0 0.00512170450325868 0 0.00629306818539379
"suarum" 0 0.00403616402970617 0 0.00768255675488803 0 0.00157326704634845
"subducere" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.00629306818539379
"subitoque" 0 0 0.00412634880026409 0 0 0.00943960227809068
"successit" 0 0 0.00412634880026409 0.00384127837744401 0 0.00471980113904534
"sucis" 0 0 0.00206317440013204 0.0089629828807027 0 0
"suco" 0 0 0.00412634880026409 0.00768255675488803 0 0
"sucos" 0 0 0.00206317440013204 0.00768255675488803 0 0.00157326704634845
"summoque" 0 0 0.00206317440013204 0.00512170450325868 0 0.00471980113904534
"superant" 0 0 0.00206317440013204 0.00128042612581467 0 0.00943960227809068
"superesse" 0 0 0 0.00512170450325868 0 0.00629306818539379
"supplicium" 0.02862458852154 0.00403616402970617 0 0.00256085225162934 0 0.00471980113904534
"supremo" 0.01431229426077 0 0.00412634880026409 0.00256085225162934 0 0.00471980113904534
"surge" 0 0 0 0.00128042612581467 0.0898069151324652 0.00471980113904534
"surgens" 0 0 0 0.00128042612581467 0 0.0110128693244391
"sus" 0 0 0.00412634880026409 0.00384127837744401 0 0.00471980113904534
"sustinuit" 0 0.00807232805941233 0 0.00512170450325868 0 0.00314653409269689
"tabo" 0 0 0.00206317440013204 0.00384127837744401 0 0.00629306818539379
"tabulas" 0.01431229426077 0.0201808201485308 0 0.00128042612581467 0 0.00157326704634845
"tacita" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00256085225162934 0.0224517287831163 0.00157326704634845
"taedae" 0 0.00403616402970617 0.00412634880026409 0.00512170450325868 0 0.00157326704634845
"taedas" 0.01431229426077 0 0 0.00384127837744401 0 0.00629306818539379
"taedis" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.00128042612581467 0 0.00629306818539379
"taetro" 0 0 0.0165053952010563 0 0 0
"tantae" 0 0 0 0.00640213062907336 0 0.00471980113904534
"tardius" 0 0 0.0103158720006602 0.00384127837744401 0 0
"temone" 0 0.00807232805941233 0 0.00512170450325868 0.0224517287831163 0.00157326704634845
"temporibus" 0.02862458852154 0.0161446561188247 0.00206317440013204 0 0 0.00157326704634845
"tenuem" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00128042612581467 0 0.00471980113904534
"terrasque" 0 0 0.00412634880026409 0.00256085225162934 0 0.00629306818539379
"terribili" 0 0 0.00412634880026409 0.00384127837744401 0 0.00471980113904534
"territus" 0 0 0 0.00512170450325868 0 0.00629306818539379
"terruit" 0 0 0 0.00640213062907336 0.0224517287831163 0.00314653409269689
"texta" 0.01431229426077 0 0.00825269760052817 0.00384127837744401 0 0
"thalamo" 0.01431229426077 0 0 0.00128042612581467 0 0.00943960227809068
"thesea" 0.04293688278231 0 0 0.00384127837744401 0 0.00314653409269689
"timentem" 0 0 0 0.00512170450325868 0 0.00629306818539379
"titan" 0 0.00403616402970617 0 0.00768255675488803 0 0.00157326704634845
"titulum" 0 0.00403616402970617 0 0.0089629828807027 0 0
"tonat" 0 0.00807232805941233 0.00206317440013204 0 0.0224517287831163 0.00629306818539379
"torua" 0.01431229426077 0.00807232805941233 0 0.00256085225162934 0.0224517287831163 0.00314653409269689
"trabibus" 0 0.00807232805941233 0 0.00384127837744401 0 0.00471980113904534
"tradita" 0.05724917704308 0 0.00412634880026409 0.00256085225162934 0 0
"trahere" 0 0.00807232805941233 0.00825269760052817 0.00128042612581467 0 0.00157326704634845
"tremere" 0 0.00403616402970617 0.0123790464007923 0 0 0.00157326704634845
"tremulis" 0 0.00403616402970617 0.00618952320039613 0.00384127837744401 0 0.00157326704634845
"trepida" 0 0.00403616402970617 0 0 0.0224517287831163 0.00943960227809068
